country,year,Effective Parliament (highest score=1),Election free and fair (highest score=1),Election government intimidation (highest score=1),Voter turnout (highest score=1),Fair trial (highest score=1),Judicial Independence (highest score=1),Predictable Enforcement (highest score=1),Freedom of Religion (highest score=1),Free Political Parties (highest score=1),Harassment of journalists (highest score=1),Media bias (highest score=1),Media freedom (highest score=1),Freedom of the Press (highest score=1),Gender Equality (highest score=1),Educational equality (highest score=1),Health equality (highest score=1),Infant mortality rate (highest score=1),Life expectancy (highest score=1),Mean years of schooling (highest score=1),Human Development Index,Urban population (% of total population),Gini coefficient,GDP,Free and fair elections index,Liberal democracy index,ethnicity_ratio
Luxembourg,2019,0.79,0.85,0.89,0.47,1.0,0.68,0.89,0.89,0.74,0.73,0.91,1.0,0.83,0.7,0.93,0.89,1.0,0.97,0.5,0.925,91.223,0.4797692925798344,0.91546583,0.954,0.798,0.533
Luxembourg,2020,0.79,0.85,0.89,0.47,1.0,0.68,0.87,0.89,0.74,0.73,0.91,1.0,0.84,0.68,0.93,0.89,1.0,0.96,0.5,0.921,91.453,0.4792364328917453,-2.547346,0.954,0.791,0.533
Luxembourg,2021,0.79,0.85,0.89,0.47,1.0,0.68,0.87,0.89,0.74,0.73,0.91,1.0,0.84,0.72,0.93,0.89,1.0,0.96,0.5,0.927,91.672,0.4787035732036562,5.553502,0.954,0.79,0.533
Luxembourg,2022,0.79,0.85,0.89,0.47,1.0,0.68,0.87,0.89,0.74,0.73,0.91,1.0,0.84,0.72,0.93,0.89,1.0,0.96,0.51,0.927,91.881,0.4417632,-0.6438383,0.954,0.794,0.533
Mexico,1990,0.4,0.48,0.51,0.41,0.33,0.4,0.43,0.61,0.56,0.54,0.62,0.5,0.48,0.35,0.3,0.38,0.82,0.8,0.24,0.666,71.419,0.6796246350085999,3.3353076,0.358,0.191,0.801
Mexico,1991,0.4,0.52,0.59,0.49,0.33,0.39,0.43,0.61,0.51,0.54,0.62,0.5,0.49,0.34,0.3,0.38,0.82,0.8,0.24,0.668,71.816,0.6825674884554518,1.9411261,0.413,0.202,0.801
Mexico,1992,0.4,0.52,0.59,0.49,0.33,0.39,0.43,0.68,0.51,0.54,0.62,0.5,0.49,0.34,0.3,0.38,0.83,0.81,0.25,0.67,72.209,0.6855103419023045,1.5682759,0.507,0.216,0.801
Mexico,1993,0.4,0.52,0.59,0.49,0.33,0.4,0.43,0.75,0.51,0.54,0.62,0.5,0.5,0.34,0.3,0.38,0.84,0.81,0.25,0.673,72.598,0.6884531953491573,0.9018864,0.517,0.221,0.801
Mexico,1994,0.43,0.56,0.59,0.66,0.33,0.45,0.45,0.75,0.56,0.54,0.62,0.5,0.51,0.41,0.3,0.38,0.85,0.82,0.26,0.678,72.985,0.6913960487960091,2.424821,0.531,0.261,0.801
Mexico,1995,0.43,0.56,0.59,0.66,0.33,0.48,0.46,0.71,0.56,0.54,0.62,0.5,0.51,0.41,0.3,0.38,0.85,0.82,0.26,0.678,73.368,0.6943389022428619,-7.6412444,0.555,0.278,0.801
Mexico,1996,0.43,0.56,0.59,0.66,0.33,0.48,0.46,0.75,0.56,0.54,0.62,0.5,0.51,0.42,0.3,0.38,0.86,0.83,0.26,0.685,73.67,0.6972817556897146,4.342987,0.625,0.291,0.801
Mexico,1997,0.5,0.69,0.72,0.54,0.33,0.48,0.48,0.71,0.61,0.54,0.62,0.5,0.51,0.43,0.3,0.38,0.87,0.83,0.27,0.6920000000000001,73.929,0.7002246091365665,5.3622,0.731,0.349,0.801
Mexico,1998,0.51,0.69,0.72,0.54,0.33,0.48,0.48,0.75,0.61,0.54,0.62,0.5,0.51,0.43,0.3,0.38,0.87,0.84,0.27,0.6990000000000001,74.186,0.7031674625834192,4.410022,0.798,0.377,0.801
Mexico,1999,0.52,0.69,0.72,0.54,0.33,0.48,0.48,0.75,0.56,0.54,0.62,0.5,0.51,0.43,0.31,0.38,0.88,0.84,0.27,0.704,74.441,0.706110316030272,1.0830368,0.798,0.383,0.801
Mexico,2000,0.58,0.75,0.75,0.59,0.67,0.54,0.49,0.75,0.52,0.54,0.7,0.5,0.58,0.44,0.3,0.38,0.88,0.85,0.28,0.709,74.722,0.7090531694771238,3.3781576,0.819,0.488,0.801
Mexico,2001,0.58,0.75,0.75,0.59,0.67,0.54,0.5,0.75,0.52,0.54,0.7,0.5,0.58,0.45,0.3,0.38,0.89,0.85,0.28,0.712,75.045,0.6978124,-1.9740609,0.826,0.492,0.801
Mexico,2002,0.58,0.75,0.75,0.59,0.67,0.54,0.5,0.71,0.52,0.54,0.7,0.5,0.6,0.45,0.3,0.38,0.89,0.86,0.28,0.719,75.365,0.6978124,-1.7419727,0.826,0.498,0.801
Mexico,2003,0.58,0.75,0.9,0.42,0.67,0.54,0.5,0.71,0.52,0.54,0.7,0.5,0.6,0.44,0.3,0.38,0.9,0.86,0.29,0.725,75.682,0.7127142,-0.3083518,0.847,0.504,0.801
Mexico,2004,0.58,0.75,0.9,0.42,0.33,0.54,0.5,0.71,0.52,0.54,0.7,0.5,0.6,0.44,0.3,0.38,0.9,0.86,0.29,0.729,75.997,0.7276163,2.0545182,0.869,0.51,0.801
Mexico,2005,0.58,0.75,0.9,0.42,0.33,0.54,0.5,0.71,0.52,0.54,0.7,0.5,0.6,0.44,0.3,0.38,0.9,0.86,0.29,0.733,76.308,0.72423154,0.6639102,0.869,0.51,0.801
Mexico,2006,0.58,0.69,0.7,0.63,0.33,0.57,0.49,0.75,0.57,0.52,0.7,0.5,0.6,0.46,0.3,0.38,0.91,0.86,0.3,0.741,76.616,0.72084695,3.388757,0.788,0.48,0.801
Mexico,2007,0.58,0.69,0.7,0.63,0.33,0.57,0.48,0.75,0.57,0.51,0.81,0.5,0.62,0.47,0.3,0.38,0.91,0.86,0.3,0.743,76.92,0.7383862,0.7430812,0.718,0.458,0.801
Mexico,2008,0.58,0.69,0.7,0.63,0.33,0.56,0.49,0.75,0.57,0.48,0.81,0.5,0.61,0.46,0.3,0.38,0.92,0.86,0.3,0.745,77.222,0.7559254,-0.32808608,0.73,0.459,0.801
Mexico,2009,0.58,0.7,0.69,0.63,0.33,0.56,0.49,0.75,0.57,0.46,0.81,0.5,0.61,0.47,0.3,0.38,0.92,0.86,0.31,0.745,77.52,0.74912727,-7.4470015,0.747,0.464,0.801
Mexico,2010,0.58,0.7,0.69,0.63,0.33,0.54,0.48,0.71,0.57,0.47,0.81,0.0,0.59,0.5,0.3,0.38,0.92,0.86,0.31,0.747,77.815,0.742329,3.5880027,0.76,0.467,0.801
Mexico,2011,0.58,0.7,0.69,0.63,0.33,0.54,0.48,0.75,0.57,0.46,0.8,0.0,0.59,0.5,0.3,0.38,0.92,0.86,0.32,0.753,78.111,0.7485841,1.9777285,0.76,0.467,0.801
Mexico,2012,0.57,0.69,0.7,0.64,0.33,0.53,0.5,0.81,0.55,0.47,0.78,0.0,0.59,0.51,0.3,0.38,0.93,0.86,0.32,0.76,78.405,0.7548391,2.117023,0.739,0.461,0.801
Mexico,2013,0.54,0.69,0.7,0.64,0.33,0.54,0.48,0.81,0.55,0.47,0.81,0.0,0.56,0.51,0.31,0.39,0.93,0.86,0.32,0.761,78.699,0.75262934,-0.46757257,0.73,0.422,0.801
Mexico,2014,0.54,0.69,0.7,0.64,0.33,0.54,0.48,0.81,0.56,0.49,0.87,0.0,0.56,0.51,0.32,0.39,0.93,0.86,0.33,0.765,78.993,0.7504196,1.23908,0.74,0.423,0.801
Mexico,2015,0.51,0.7,0.63,0.48,0.33,0.53,0.48,0.81,0.56,0.45,0.87,0.5,0.6,0.54,0.32,0.39,0.93,0.86,0.33,0.769,79.285,0.74600774,1.5107447,0.731,0.43,0.801
Mexico,2016,0.52,0.7,0.63,0.48,0.33,0.53,0.48,0.78,0.55,0.45,0.87,0.5,0.6,0.52,0.32,0.39,0.94,0.86,0.34,0.773,79.577,0.7416134,0.6256828,0.727,0.431,0.801
Mexico,2017,0.55,0.7,0.63,0.48,0.33,0.53,0.46,0.78,0.55,0.43,0.71,0.5,0.58,0.52,0.35,0.42,0.94,0.86,0.34,0.776,79.867,0.74895805,0.77700967,0.739,0.443,0.801
Mexico,2018,0.52,0.76,0.67,0.66,0.33,0.52,0.46,0.78,0.59,0.48,0.77,0.5,0.64,0.54,0.36,0.39,0.94,0.85,0.34,0.779,80.156,0.756332,1.0062488,0.774,0.45,0.801
Mexico,2019,0.5,0.76,0.67,0.66,0.33,0.53,0.44,0.86,0.59,0.48,0.73,0.5,0.6,0.55,0.36,0.39,0.94,0.86,0.35,0.781,80.444,0.7525631,-1.1323416,0.799,0.434,0.801
Mexico,2020,0.5,0.76,0.67,0.66,0.33,0.51,0.43,0.81,0.59,0.51,0.76,0.5,0.58,0.55,0.36,0.35,0.95,0.8,0.35,0.757,80.731,0.7679102384141725,-9.313502,0.803,0.407,0.801
Mexico,2021,0.5,0.72,0.65,0.54,0.33,0.48,0.4,0.89,0.59,0.45,0.87,0.5,0.58,0.56,0.34,0.3,0.95,0.8,0.35,0.757,81.016,0.7708530918610252,5.2474036,0.761,0.368,0.801
Mexico,2022,0.48,0.72,0.65,0.54,0.33,0.47,0.4,0.89,0.59,0.49,0.74,0.5,0.57,0.5,0.34,0.37,0.95,0.8,0.35,0.781,81.3,0.74880934,3.2471676,0.711,0.326,0.8009999999999999
Netherlands,1990,0.88,0.83,0.88,0.78,1.0,0.78,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.73,0.88,0.75,0.97,0.89,0.45,0.847,68.684,0.3951923,3.4682777,0.953,0.817,0.95
Netherlands,1991,0.88,0.83,0.88,0.78,1.0,0.78,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.72,0.88,0.75,0.97,0.9,0.45,0.852,69.329,0.38993618,1.6350546,0.953,0.817,0.95
Netherlands,1992,0.88,0.83,0.88,0.78,1.0,0.78,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.72,0.88,0.75,0.98,0.9,0.45,0.853,70.223,0.38929132,0.940015,0.953,0.817,0.95
Netherlands,1993,0.88,0.83,0.88,0.78,1.0,0.78,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.73,0.88,0.75,0.98,0.89,0.46,0.855,71.1,0.39416027,0.55424964,0.953,0.817,0.95
Netherlands,1994,0.88,0.83,0.88,0.75,1.0,0.78,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.74,0.88,0.75,0.98,0.9,0.46,0.88,71.962,0.40345687,2.3421683,0.953,0.814,0.95
Netherlands,1995,0.88,0.83,0.88,0.75,1.0,0.79,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.75,0.88,0.75,0.98,0.9,0.46,0.878,72.809,0.4121327,2.6079733,0.953,0.812,0.95
Netherlands,1996,0.88,0.83,0.88,0.75,1.0,0.79,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.75,0.88,0.75,0.98,0.9,0.47,0.882,73.64,0.41821933,3.0223033,0.953,0.812,0.95
Netherlands,1997,0.88,0.83,0.88,0.75,1.0,0.79,0.9,0.98,0.74,0.72,0.89,1.0,0.82,0.75,0.88,0.75,0.98,0.91,0.47,0.883,74.453,0.41780132,3.7933817,0.953,0.814,0.95
Netherlands,1998,0.88,0.83,0.88,0.7,1.0,0.79,0.9,0.98,0.74,0.72,0.8,1.0,0.79,0.77,0.88,0.75,0.98,0.91,0.47,0.884,75.25,0.409628,4.020503,0.953,0.804,0.95
Netherlands,1999,0.88,0.83,0.88,0.7,1.0,0.79,0.9,0.98,0.74,0.72,0.8,1.0,0.79,0.76,0.88,0.75,0.98,0.91,0.48,0.886,76.03,0.41584653,4.337374,0.953,0.82,0.95
Netherlands,2000,0.88,0.83,0.88,0.7,1.0,0.79,0.9,0.98,0.74,0.72,0.8,1.0,0.79,0.83,0.83,0.83,0.98,0.91,0.48,0.892,76.795,0.41037825,3.4535382,0.953,0.815,0.95
Netherlands,2001,0.88,0.83,0.88,0.7,1.0,0.79,0.9,0.85,0.74,0.72,0.8,1.0,0.79,0.83,0.83,0.83,0.98,0.91,0.48,0.893,77.83,0.42630705,1.5574582,0.953,0.815,0.95
Netherlands,2002,0.88,0.83,0.88,0.77,1.0,0.79,0.9,0.85,0.74,0.73,0.67,1.0,0.78,0.83,0.83,0.83,0.98,0.91,0.48,0.89,79.113,0.42359105,-0.42036775,0.947,0.809,0.95
Netherlands,2003,0.88,0.83,0.88,0.78,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.88,0.83,0.83,0.98,0.92,0.49,0.893,80.341,0.43124917,-0.31578985,0.952,0.817,0.95
Netherlands,2004,0.88,0.83,0.88,0.78,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.86,0.83,0.83,0.98,0.92,0.49,0.896,81.514,0.4544967,1.631188,0.953,0.817,0.95
Netherlands,2005,0.88,0.83,0.88,0.78,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.86,0.83,0.83,0.98,0.93,0.49,0.899,82.63,0.42645195,1.8126992,0.953,0.817,0.95
Netherlands,2006,0.88,0.89,0.92,0.77,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.86,0.83,0.9,0.99,0.93,0.49,0.905,83.636,0.42829624,3.2949498,0.958,0.821,0.95
Netherlands,2007,0.88,0.89,0.92,0.77,1.0,0.79,0.9,0.85,0.74,0.73,0.79,1.0,0.8,0.86,0.83,0.9,0.99,0.94,0.5,0.911,84.539,0.442408,3.5473595,0.969,0.826,0.95
Netherlands,2008,0.88,0.89,0.92,0.77,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.86,0.83,0.9,0.99,0.94,0.5,0.911,85.402,0.408491,1.7733567,0.969,0.826,0.95
Netherlands,2009,0.88,0.89,0.92,0.77,1.0,0.79,0.9,0.98,0.74,0.73,0.79,1.0,0.8,0.89,0.83,0.9,0.99,0.94,0.5,0.912,86.288,0.40548235,-4.1610384,0.969,0.826,0.95
Netherlands,2010,0.92,0.89,0.92,0.71,1.0,0.79,0.9,0.98,0.74,0.73,0.85,1.0,0.83,0.88,0.83,0.9,0.99,0.95,0.5,0.917,87.134,0.4227399,0.8242599,0.97,0.831,0.95
Netherlands,2011,0.92,0.89,0.92,0.71,1.0,0.79,0.9,0.98,0.74,0.73,0.85,1.0,0.83,0.9,0.83,0.9,0.99,0.95,0.5,0.927,87.879,0.42424884,1.0786283,0.972,0.832,0.95
Netherlands,2012,0.92,0.88,0.92,0.71,1.0,0.8,0.9,1.0,0.74,0.73,0.85,1.0,0.83,0.89,0.83,0.9,0.99,0.95,0.5,0.927,88.588,0.4199164,-1.3959193,0.972,0.83,0.95
Netherlands,2013,0.92,0.88,0.92,0.71,1.0,0.8,0.85,1.0,0.74,0.73,0.85,1.0,0.83,0.87,0.83,0.9,0.99,0.95,0.51,0.929,89.187,0.41582492,-0.4241787,0.973,0.832,0.95
Netherlands,2014,0.92,0.88,0.92,0.71,1.0,0.8,0.85,1.0,0.74,0.73,0.85,1.0,0.83,0.87,0.83,0.9,0.99,0.96,0.51,0.931,89.69,0.42551997,1.0591012,0.973,0.835,0.95
Netherlands,2015,0.92,0.88,0.92,0.71,1.0,0.8,0.85,1.0,0.74,0.73,0.85,1.0,0.83,0.87,0.83,0.9,0.99,0.96,0.51,0.932,90.173,0.42479676,1.5082662,0.973,0.835,0.95
Netherlands,2016,0.92,0.88,0.92,0.71,1.0,0.8,0.85,1.0,0.74,0.73,0.85,1.0,0.83,0.88,0.83,0.9,0.99,0.96,0.51,0.933,90.635,0.423866,1.6493156,0.973,0.835,0.95
Netherlands,2017,0.92,0.86,0.9,0.77,1.0,0.82,0.85,1.0,0.74,0.73,0.85,1.0,0.83,0.86,0.83,0.9,0.99,0.96,0.51,0.936,91.077,0.43291485,2.3042848,0.972,0.834,0.95
Netherlands,2018,0.92,0.86,0.9,0.77,1.0,0.82,0.84,0.87,0.74,0.72,0.85,1.0,0.8,0.75,0.79,0.9,0.99,0.96,0.51,0.939,91.49,0.4334606407183554,1.7649373,0.971,0.834,0.95
Netherlands,2019,0.87,0.86,0.9,0.77,1.0,0.85,0.84,0.89,0.74,0.72,0.85,1.0,0.8,0.82,0.71,0.9,0.99,0.97,0.52,0.941,91.876,0.4345562158526657,1.2898891,0.971,0.821,0.95
Netherlands,2020,0.84,0.86,0.9,0.77,1.0,0.85,0.81,0.89,0.74,0.63,0.85,1.0,0.79,0.79,0.71,0.9,0.99,0.96,0.52,0.938,92.236,0.4356517909869759,-4.4185557,0.966,0.813,0.95
Netherlands,2021,0.84,0.86,0.9,0.75,1.0,0.85,0.77,0.89,0.74,0.69,0.85,1.0,0.8,0.87,0.73,0.84,0.99,0.96,0.52,0.941,92.572,0.4367473661212862,5.6374054,0.954,0.812,0.95
Netherlands,2022,0.87,0.86,0.9,0.75,1.0,0.85,0.75,0.89,0.74,0.69,0.85,1.0,0.77,0.88,0.71,0.84,0.99,0.96,0.52,0.946,92.886,0.44641772,3.3390982,0.95,0.802,0.9499999999999998
New Zealand,1990,0.74,0.82,0.85,0.79,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.69,0.87,0.86,0.96,0.87,0.45,0.812,84.742,0.50491595,-0.7672409,0.925,0.812,0.75
New Zealand,1991,0.74,0.82,0.85,0.79,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.69,0.87,0.86,0.96,0.88,0.45,0.8150000000000001,84.95,0.49468288,-5.7686815,0.926,0.809,0.75
New Zealand,1992,0.74,0.82,0.85,0.79,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.69,0.87,0.86,0.96,0.88,0.45,0.8230000000000001,85.103,0.5066905,0.046169743,0.926,0.809,0.75
New Zealand,1993,0.74,0.82,0.86,0.8,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.69,0.87,0.86,0.97,0.89,0.45,0.839,85.254,0.51255816,5.18531,0.938,0.819,0.75
New Zealand,1994,0.74,0.82,0.86,0.8,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.69,0.87,0.86,0.97,0.89,0.46,0.852,85.404,0.51155305,3.7312095,0.937,0.82,0.75
New Zealand,1995,0.74,0.82,0.86,0.8,1.0,0.87,0.87,0.98,0.74,0.78,0.82,1.0,0.79,0.71,0.87,0.86,0.97,0.89,0.46,0.859,85.553,0.51054704,3.1997423,0.937,0.82,0.75
New Zealand,1996,0.74,0.82,0.86,0.83,1.0,0.87,0.86,0.98,0.74,0.68,0.82,1.0,0.78,0.72,0.87,0.86,0.97,0.89,0.46,0.863,85.7,0.4994827,1.9886973,0.947,0.823,0.676
New Zealand,1997,0.77,0.82,0.86,0.83,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.72,0.87,0.86,0.97,0.9,0.46,0.871,85.781,0.5093626,0.74830437,0.946,0.831,0.676
New Zealand,1998,0.77,0.82,0.86,0.83,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.75,0.87,0.86,0.97,0.91,0.46,0.88,85.861,0.5252435,-0.031851012,0.946,0.831,0.676
New Zealand,1999,0.77,0.82,0.85,0.76,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.78,0.87,0.86,0.98,0.91,0.46,0.885,85.941,0.48680285,4.823086,0.946,0.831,0.676
New Zealand,2000,0.77,0.82,0.85,0.76,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.8,0.87,0.86,0.98,0.92,0.46,0.894,86.021,0.45505422,2.2686803,0.947,0.833,0.676
New Zealand,2001,0.77,0.82,0.85,0.76,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.8,0.87,0.86,0.98,0.92,0.47,0.9,86.1,0.46499774,2.8032875,0.947,0.833,0.676
New Zealand,2002,0.77,0.82,0.86,0.72,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.8,0.87,0.86,0.98,0.92,0.47,0.904,86.161,0.46553335,2.910607,0.947,0.831,0.676
New Zealand,2003,0.77,0.82,0.86,0.72,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.8,0.8,0.87,0.86,0.98,0.92,0.47,0.908,86.221,0.4685801,2.6818607,0.947,0.829,0.676
New Zealand,2004,0.77,0.82,0.86,0.72,1.0,0.87,0.87,0.98,0.74,0.79,0.82,1.0,0.81,0.81,0.87,0.86,0.98,0.93,0.47,0.912,86.281,0.46784037,2.553406,0.947,0.829,0.676
New Zealand,2005,0.77,0.8,0.91,0.79,1.0,0.87,0.86,0.98,0.74,0.79,0.82,1.0,0.81,0.82,0.87,0.86,0.98,0.93,0.47,0.917,86.341,0.44774768,2.1932504,0.945,0.83,0.676
New Zealand,2006,0.77,0.8,0.91,0.79,1.0,0.87,0.86,0.98,0.74,0.79,0.82,1.0,0.81,0.8,0.87,0.86,0.98,0.94,0.47,0.918,86.4,0.38760948,1.5529724,0.941,0.831,0.676
New Zealand,2007,0.77,0.8,0.91,0.79,1.0,0.87,0.86,0.98,0.74,0.79,0.82,1.0,0.81,0.8,0.87,0.86,0.98,0.94,0.47,0.919,86.34,0.40892735,2.108597,0.941,0.831,0.676
New Zealand,2008,0.77,0.89,0.9,0.78,1.0,0.87,0.86,0.98,0.74,0.79,0.82,1.0,0.81,0.82,0.87,0.86,0.98,0.94,0.48,0.919,86.28,0.37805843,-2.04559,0.945,0.833,0.676
New Zealand,2009,0.77,0.89,0.9,0.78,1.0,0.87,0.86,0.98,0.74,0.79,0.82,1.0,0.81,0.82,0.87,0.86,0.98,0.95,0.48,0.922,86.22,0.43497324,-1.1057003,0.965,0.846,0.676
New Zealand,2010,0.77,0.89,0.9,0.78,1.0,0.87,0.86,0.98,0.74,0.77,0.82,1.0,0.8,0.83,0.87,0.86,0.98,0.95,0.48,0.924,86.16,0.4332023,0.344966,0.968,0.847,0.676
New Zealand,2011,0.77,0.89,0.9,0.7,1.0,0.87,0.86,0.98,0.74,0.77,0.74,1.0,0.79,0.83,0.87,0.86,0.98,0.95,0.48,0.924,86.1,0.44902214,1.4451249,0.968,0.844,0.676
New Zealand,2012,0.77,0.89,0.9,0.7,1.0,0.87,0.86,1.0,0.74,0.77,0.74,1.0,0.79,0.83,0.87,0.86,0.98,0.95,0.48,0.927,86.161,0.4683457,1.7138835,0.97,0.842,0.676
New Zealand,2013,0.77,0.89,0.9,0.7,1.0,0.87,0.86,1.0,0.74,0.71,0.74,1.0,0.75,0.83,0.87,0.86,0.98,0.96,0.48,0.93,86.221,0.45541993,1.9783545,0.97,0.836,0.676
New Zealand,2014,0.77,0.89,0.9,0.72,1.0,0.87,0.86,1.0,0.74,0.68,0.74,1.0,0.74,0.83,0.87,0.86,0.98,0.96,0.49,0.931,86.281,0.4564046,2.1007679,0.97,0.833,0.676
New Zealand,2015,0.77,0.89,0.9,0.72,1.0,0.87,0.86,1.0,0.74,0.71,0.74,1.0,0.75,0.83,0.87,0.86,0.98,0.96,0.49,0.933,86.341,0.459491,1.6456783,0.969,0.837,0.676
New Zealand,2016,0.77,0.89,0.9,0.72,1.0,0.87,0.86,0.89,0.74,0.71,0.74,1.0,0.75,0.82,0.87,0.86,0.99,0.96,0.49,0.935,86.4,0.45352983,1.4963245,0.969,0.837,0.676
New Zealand,2017,0.77,0.88,0.9,0.76,1.0,0.87,0.86,1.0,0.74,0.71,0.74,1.0,0.75,0.85,0.87,0.86,0.99,0.96,0.49,0.935,86.466,0.4603487,1.3845015,0.969,0.833,0.676
New Zealand,2018,0.77,0.88,0.9,0.76,1.0,0.87,0.86,0.89,0.74,0.71,0.87,1.0,0.8,0.83,0.87,0.86,0.99,0.96,0.49,0.936,86.538,0.4617969,1.6873081,0.967,0.844,0.676
New Zealand,2019,0.77,0.88,0.9,0.76,1.0,0.87,0.86,1.0,0.74,0.76,0.87,1.0,0.81,0.84,0.8,0.86,0.99,0.96,0.5,0.937,86.615,0.4156257385388686,0.82880485,0.967,0.842,0.676
New Zealand,2020,0.77,0.88,0.89,0.77,1.0,0.87,0.86,1.0,0.74,0.74,0.78,1.0,0.79,0.88,0.8,0.86,0.99,0.96,0.5,0.935,86.699,0.412397308563289,-2.8203225,0.966,0.836,0.676
New Zealand,2021,0.77,0.88,0.89,0.77,1.0,0.87,0.81,1.0,0.74,0.74,0.78,1.0,0.77,0.92,0.8,0.86,0.99,0.96,0.5,0.936,86.789,0.4091688785877094,4.731654,0.964,0.825,0.676
New Zealand,2022,0.77,0.88,0.89,0.77,1.0,0.87,0.82,1.0,0.74,0.83,0.72,1.0,0.78,0.91,0.8,0.86,0.99,0.96,0.5,0.939,86.884,0.47081438,2.596186,0.964,0.829,0.679008200080716
Norway,1990,0.94,0.82,0.89,0.82,1.0,1.0,0.95,0.98,0.74,0.82,0.83,1.0,0.82,0.89,0.97,0.95,0.97,0.89,0.48,0.845,71.956,0.32534218,1.5820929,0.94,0.845,1.0
Norway,1991,0.94,0.82,0.89,0.82,1.0,1.0,0.95,0.98,0.74,0.82,0.83,1.0,0.82,0.89,0.97,0.95,0.97,0.89,0.48,0.853,72.265,0.32444727,2.594406,0.94,0.845,1.0
Norway,1992,0.94,0.82,0.89,0.82,1.0,1.0,0.95,0.85,0.74,0.82,0.83,1.0,0.82,0.89,0.97,0.95,0.98,0.9,0.49,0.859,72.665,0.32802185,2.9783695,0.94,0.845,1.0
Norway,1993,0.94,0.83,0.89,0.74,1.0,1.0,0.95,0.85,0.74,0.82,0.83,1.0,0.82,0.91,0.97,0.95,0.98,0.9,0.49,0.867,73.061,0.34928444,2.2348363,0.94,0.846,1.0
Norway,1994,0.94,0.83,0.89,0.74,1.0,1.0,0.95,0.85,0.74,0.82,0.83,1.0,0.82,0.91,0.97,0.95,0.98,0.9,0.49,0.883,73.453,0.36553058,4.4588013,0.939,0.848,1.0
Norway,1995,0.94,0.83,0.89,0.74,1.0,1.0,1.0,0.98,0.74,0.82,0.83,1.0,0.82,0.91,0.97,0.95,0.98,0.91,0.49,0.88,73.787,0.36538732,3.616295,0.939,0.848,1.0
Norway,1996,0.94,0.83,0.89,0.74,1.0,1.0,1.0,0.98,0.74,0.82,0.83,1.0,0.82,0.91,0.97,0.95,0.99,0.91,0.49,0.887,74.062,0.38293287,4.496944,0.939,0.848,1.0
Norway,1997,0.94,0.83,0.89,0.77,1.0,1.0,1.0,0.98,0.74,0.82,0.83,1.0,0.82,0.9,0.97,0.95,0.99,0.91,0.5,0.893,74.476,0.3973264,4.715277,0.939,0.848,1.0
Norway,1998,0.94,0.83,0.89,0.77,1.0,1.0,1.0,0.98,0.74,0.82,0.83,1.0,0.82,0.9,0.97,0.95,0.99,0.91,0.5,0.903,75.027,0.3733649,2.059203,0.939,0.848,1.0
Norway,1999,0.94,0.83,0.89,0.77,1.0,1.0,1.0,0.85,0.74,0.82,0.83,1.0,0.82,0.9,0.97,0.95,0.99,0.91,0.5,0.907,75.569,0.38361296,1.3754869,0.939,0.848,1.0
Norway,2000,0.94,0.83,0.89,0.77,1.0,1.0,1.0,0.85,0.74,0.82,0.93,1.0,0.87,0.9,0.97,0.95,0.99,0.92,0.5,0.914,76.02,0.41339245,2.6505308,0.939,0.857,1.0
Norway,2001,0.94,0.82,0.89,0.73,1.0,1.0,1.0,0.85,0.74,0.82,0.93,1.0,0.87,0.9,0.97,0.95,0.99,0.92,0.5,0.913,76.378,0.38912,1.5519276,0.939,0.858,1.0
Norway,2002,0.94,0.82,0.89,0.73,1.0,1.0,1.0,0.85,0.74,0.82,0.93,1.0,0.87,0.9,0.97,0.95,0.99,0.92,0.51,0.915,76.733,0.39249086,0.8323087,0.94,0.859,1.0
